id,source_id,evidence_type,observed_value,original_url,normalized_url,captured_at,locale,scope,confidence,unavailable_reason
EV-0208,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Handmade+Chocolates+vs+Factory+Made+Chocolates%3A+Why+Handmade%3F&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fhandmade-chocolates-vs-factory-made-chocolates-why-handmade,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Handmade+Chocolates+vs+Factory+Made+Chocolates%3A+Why+Handmade%3F&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fhandmade-chocolates-vs-factory-made-chocolates-why-handmade,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0209,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=How+to+Pair+Single+Origin+Chocolate+with+Wine%2C+Whisky+and+Winter+Desserts&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fhow-to-pair-single-origin-chocolate-with-wine-whisky-and-winter-desserts,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=How+to+Pair+Single+Origin+Chocolate+with+Wine%2C+Whisky+and+Winter+Desserts&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fhow-to-pair-single-origin-chocolate-with-wine-whisky-and-winter-desserts,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0210,SRC-CRAWL,page_observation,HTTP 200; title=Hot Chocolate Bomb Gift Box | Kakawa Chocolates; meta=present; H1=Hot Chocolate Bomb; internal_links=36,https://kakawachocolates.com.au/collections/confectionary/products/hot-chocolate-bomb-gift-box-gift-box,https://kakawachocolates.com.au/collections/confectionary/products/hot-chocolate-bomb-gift-box-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0211,SRC-CRAWL,page_observation,HTTP 200; title=Vanilla Bean Marshmallows | Kakawa Chocolates; meta=present; H1=Vanilla Bean Marshmallows; internal_links=36,https://kakawachocolates.com.au/collections/confectionary/products/vanilla-bean-marshmallows,https://kakawachocolates.com.au/collections/confectionary/products/vanilla-bean-marshmallows,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0212,SRC-CRAWL,page_observation,HTTP 200; title=Madagascar 64% – Kakawa Chocolates; meta=present; H1=Madagascar 64%; internal_links=36,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/madagascar-64,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/madagascar-64,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0213,SRC-CRAWL,page_observation,HTTP 200; title=Sao Thome 70% – Kakawa Chocolates; meta=present; H1=Sao Thome 70%; internal_links=36,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/sao-thome-70,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/sao-thome-70,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0214,SRC-CRAWL,page_observation,HTTP 200; title=Brownie & Fresh Ginger Caramel | Kakawa Chocolates; meta=present; H1=Brownie & Fresh Ginger Caramel; internal_links=37,https://kakawachocolates.com.au/collections/winter-chocolate-collection/products/fresh-ginger-caramel,https://kakawachocolates.com.au/collections/winter-chocolate-collection/products/fresh-ginger-caramel,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0215,SRC-CRAWL,page_observation,HTTP 200; title=Hot Chocolate Collection | Kakawa Chocolates; meta=present; H1=Hot Chocolate Collection; internal_links=37,https://kakawachocolates.com.au/collections/winter-chocolate-collection/products/hot-chocolate-collection,https://kakawachocolates.com.au/collections/winter-chocolate-collection/products/hot-chocolate-collection,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0216,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""chocolate gift box""; meta=present; H1=Blog; internal_links=40",https://kakawachocolates.com.au/blogs/chocolates/tagged/chocolate-gift-box,https://kakawachocolates.com.au/blogs/chocolates/tagged/chocolate-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0217,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""christmas""; meta=present; H1=Blog; internal_links=37",https://kakawachocolates.com.au/blogs/chocolates/tagged/christmas,https://kakawachocolates.com.au/blogs/chocolates/tagged/christmas,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0218,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""christmas gift box""; meta=present; H1=Blog; internal_links=37",https://kakawachocolates.com.au/blogs/chocolates/tagged/christmas-gift-box,https://kakawachocolates.com.au/blogs/chocolates/tagged/christmas-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0219,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Kakawa%E2%80%99s+Brandied+Cherry+Gift+Box%3A+A+Year+in+the+Making&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fkakawa-brandied-cherry-gift-box-a-year-in-the-making,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Kakawa%E2%80%99s+Brandied+Cherry+Gift+Box%3A+A+Year+in+the+Making&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fkakawa-brandied-cherry-gift-box-a-year-in-the-making,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0220,SRC-CRAWL,page_observation,HTTP 200; title=Brandied Cherry Gift Box – Kakawa Chocolates; meta=present; H1=Brandied Cherry Gift Box; internal_links=36,https://kakawachocolates.com.au/products/brandied-cherry-gift-box,https://kakawachocolates.com.au/products/brandied-cherry-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0221,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""party pack""; meta=present; H1=Blog; internal_links=37",https://kakawachocolates.com.au/blogs/chocolates/tagged/party-pack,https://kakawachocolates.com.au/blogs/chocolates/tagged/party-pack,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0222,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Pop+the+Champagne%3A+Meet+Kakawa%E2%80%99s+New+Party+Pack+Collection&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fpop-the-champagne-meet-kakawa-s-new-party-pack-collection,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Pop+the+Champagne%3A+Meet+Kakawa%E2%80%99s+New+Party+Pack+Collection&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fpop-the-champagne-meet-kakawa-s-new-party-pack-collection,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0223,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Single+Origin+Chocolate%3A+Why+Chocolate+Percentage+Doesn%E2%80%99t+Define+Flavour&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fsingle-origin-chocolate-why-chocolate-percentage-doesnt-define-flavour,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Single+Origin+Chocolate%3A+Why+Chocolate+Percentage+Doesn%E2%80%99t+Define+Flavour&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fsingle-origin-chocolate-why-chocolate-percentage-doesnt-define-flavour,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0224,SRC-CRAWL,page_observation,HTTP 200; title=Ecuador 70% – Kakawa Chocolates; meta=present; H1=Ecuador 70%; internal_links=36,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/ecuador-70,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/ecuador-70,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0225,SRC-CRAWL,page_observation,HTTP 200; title=Single Origin Gift Box – Kakawa Chocolates; meta=present; H1=Single Origin Gift Box; internal_links=36,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/single-origin-gift-box,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/single-origin-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0226,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/vietnam-64-copy,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/vietnam-64-copy,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0227,SRC-CRAWL,page_observation,HTTP 200; title=Papua New Guinea 65% | Kakawa Chocolates; meta=present; H1=Papua New Guinea 65%; internal_links=36,https://kakawachocolates.com.au/products/papua-new-guinea-65?pr_prod_strat=e5_desc&pr_rec_id=f91a244bb&pr_rec_pid=8446176231640&pr_ref_pid=8446178164952&pr_seq=uniform,https://kakawachocolates.com.au/products/papua-new-guinea-65?pr_prod_strat=e5_desc&pr_rec_id=f91a244bb&pr_rec_pid=8446176231640&pr_ref_pid=8446178164952&pr_seq=uniform,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0228,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""father's day chocolate""; meta=present; H1=Blog; internal_links=37",https://kakawachocolates.com.au/blogs/chocolates/tagged/fathers-day-chocolate,https://kakawachocolates.com.au/blogs/chocolates/tagged/fathers-day-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0229,SRC-CRAWL,page_observation,HTTP 200; title=Father’s Day Booze Chocolate Gift Box | Kakawa Chocolates; meta=present; H1=Father’s Day Booze Chocolate Gift Box - 9 Liquor Chocolates; internal_links=36,https://kakawachocolates.com.au/collections/fathers-day-booze-chocolates/products/booze-chocolate-box,https://kakawachocolates.com.au/collections/fathers-day-booze-chocolates/products/booze-chocolate-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0230,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""mother's day chocolates""; meta=present; H1=Blog; internal_links=37",https://kakawachocolates.com.au/blogs/chocolates/tagged/mothers-day-chocolates,https://kakawachocolates.com.au/blogs/chocolates/tagged/mothers-day-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0231,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Thoughtful+Mother%27s+Day+Chocolate+Gifts+for+Every+Taste&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fthoughtful-mothers-day-chocolate-gifts-for-every-taste,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Thoughtful+Mother%27s+Day+Chocolate+Gifts+for+Every+Taste&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fthoughtful-mothers-day-chocolate-gifts-for-every-taste,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0232,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Handbag gift | Kakawa Chocolates; meta=present; H1=Hand Bag; internal_links=36,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/hand-bag-raspberry-red,https://kakawachocolates.com.au/products/hand-bag-raspberry-red,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0233,SRC-CRAWL,page_observation,HTTP 200; title=Hand Painted Chocolate High Heel – Kakawa Chocolates; meta=present; H1=High Heel; internal_links=36,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates/products/high-heel,https://kakawachocolates.com.au/products/high-heel,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0234,SRC-CRAWL,page_observation,HTTP 200; title=Chocolate Bar Pack (Online Only) – Kakawa Chocolates; meta=present; H1=Chocolate Bar Pack (Online Only); internal_links=36,https://kakawachocolates.com.au/collections/party-packs/products/online-orders-only-chocolate-bar-pack,https://kakawachocolates.com.au/collections/party-packs/products/online-orders-only-chocolate-bar-pack,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0235,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Unique+Easter+Chocolate+Ideas+Beyond+the+Supermarket&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Funique-easter-chocolate-ideas-beyond-the-supermarket,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=Unique+Easter+Chocolate+Ideas+Beyond+the+Supermarket&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Funique-easter-chocolate-ideas-beyond-the-supermarket,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0236,SRC-CRAWL,page_observation,HTTP 200; title=6 Pack Chocolate Egg – Kakawa Chocolates; meta=present; H1=6 Pack Chocolate Egg; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/6-pack-chocolate-egg,https://kakawachocolates.com.au/collections/easter/products/6-pack-chocolate-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0237,SRC-CRAWL,page_observation,HTTP 200; title=Easter Chocolate Bilby | Handmade Chocolates Sydney – Kakawa Chocolates; meta=present; H1=Easter Chocolate Bilby; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/easter-chocolate-bilby,https://kakawachocolates.com.au/collections/easter/products/easter-chocolate-bilby,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0238,SRC-CRAWL,page_observation,HTTP 200; title=Little Chick Easter Chocolate | Easter Chocolate Gift Sydney – Kakawa Chocolates; meta=present; H1=Little Chick; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/little-chick,https://kakawachocolates.com.au/collections/easter/products/little-chick,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0239,SRC-CRAWL,page_observation,HTTP 200; title=Matcha Berry Easter Chocolate Egg | Handmade Chocolates Sydney – Kakawa Chocolates; meta=present; H1=Matcha Berry Easter Egg; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/matcha-berry-easter-egg,https://kakawachocolates.com.au/collections/easter/products/matcha-berry-easter-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0240,SRC-CRAWL,page_observation,HTTP 200; title=Planet Easter Chocolate Egg | Easter Chocolate Gift Sydney – Kakawa Chocolates; meta=present; H1=Planet Egg; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/planet-egg-dark-chocolate,https://kakawachocolates.com.au/collections/easter/products/planet-egg-dark-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0241,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=What+Your+Favourite+Fruit+Says+About+Your+Chocolate+Taste&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fwhat-your-favourite-fruit-says-about-your-chocolate-taste,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=What+Your+Favourite+Fruit+Says+About+Your+Chocolate+Taste&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fwhat-your-favourite-fruit-says-about-your-chocolate-taste,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0242,SRC-CRAWL,page_observation,HTTP 200; title=Green Apple Jelly – Kakawa Chocolates; meta=present; H1=Green Apple Jelly; internal_links=36,https://kakawachocolates.com.au/collections/confectionary/products/green-apple-jelly,https://kakawachocolates.com.au/collections/confectionary/products/green-apple-jelly,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0243,SRC-CRAWL,page_observation,HTTP 200; title=Passion Fruit Jelly – Kakawa Chocolates; meta=present; H1=Passion Fruit Jelly; internal_links=36,https://kakawachocolates.com.au/collections/confectionary/products/passion-fruit-jelly,https://kakawachocolates.com.au/collections/confectionary/products/passion-fruit-jelly,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0244,SRC-CRAWL,page_observation,HTTP 200; title=Salted Butter Caramel – Kakawa Chocolates; meta=present; H1=Salted Butter Caramel; internal_links=36,https://kakawachocolates.com.au/collections/confectionary/products/salted-butter-caramel,https://kakawachocolates.com.au/collections/confectionary/products/salted-butter-caramel,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0245,SRC-CRAWL,page_observation,HTTP 200; title=Strawberry Jelly | Kakawa Chocolates; meta=present; H1=Strawberry Jelly; internal_links=36,https://kakawachocolates.com.au/collections/confectionary/products/strawberry-jelly,https://kakawachocolates.com.au/collections/confectionary/products/strawberry-jelly,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0246,SRC-CRAWL,page_observation,HTTP 200; title=Australian 70% – Kakawa Chocolates; meta=present; H1=Australian 70%; internal_links=36,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/australian-70,https://kakawachocolates.com.au/collections/single-origin-chocolates/products/australian-70,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0247,SRC-CRAWL,page_observation,HTTP 200; title=Corporate Chocolate Gifts & Custom Chocolate Boxes – Kakawa Chocolates; meta=present; H1=Corporate Chocolate Gifts & Custom Chocolate Boxes; internal_links=38,https://kakawachocolates.com.au/blogs/chocolates/chocolates-gift-box,https://kakawachocolates.com.au/blogs/chocolates/chocolates-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0248,SRC-CRAWL,page_observation,HTTP 200; title=How Corporate Chocolates Can Elevate Your Brand | Kakawa Chocolates; meta=present; H1=How Corporate Chocolates Can Enhance Your Brand | Kakawa Chocolates; internal_links=41,https://kakawachocolates.com.au/blogs/chocolates/corporate-chocolates,https://kakawachocolates.com.au/blogs/chocolates/corporate-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0249,SRC-CRAWL,page_observation,HTTP 200; title=Why Chocolate Makes the Best Corporate Gift – Kakawa Chocolates; meta=present; H1=Why Chocolate Makes the Best Corporate Gift; internal_links=39,https://kakawachocolates.com.au/blogs/chocolates/corporate-event-chocolates,https://kakawachocolates.com.au/blogs/chocolates/corporate-event-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0250,SRC-CRAWL,page_observation,HTTP 200; title=Easter Chocolate Guide & Best Eggs 2025 | Kakawa Chocolates; meta=present; H1=Easter Chocolate Guide: The Best Easter Chocolates and Eggs for 2025; internal_links=46,https://kakawachocolates.com.au/blogs/chocolates/easter-chocolate-guide-the-best-easter-chocolates-and-eggs-for-2025,https://kakawachocolates.com.au/blogs/chocolates/easter-chocolate-guide-the-best-easter-chocolates-and-eggs-for-2025,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0251,SRC-CRAWL,page_observation,HTTP 200; title=Mother’s Day handcrafted flower chocolates – Kakawa Chocolates; meta=present; H1=Mother’s Day surprise with handcrafted flower chocolates; internal_links=44,https://kakawachocolates.com.au/blogs/chocolates/mother-s-day-surprise-with-handcrafted-flower-chocolates,https://kakawachocolates.com.au/blogs/chocolates/mother-s-day-surprise-with-handcrafted-flower-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0252,SRC-CRAWL,page_observation,HTTP 200; title=Personalised Wedding Chocolates: Unique Ideas – Kakawa Chocolates; meta=present; H1=Personalised Wedding Chocolates: Unique Ideas; internal_links=39,https://kakawachocolates.com.au/blogs/chocolates/personalised-wedding-chocolates-unique-ideas,https://kakawachocolates.com.au/blogs/chocolates/personalised-wedding-chocolates-unique-ideas,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0253,SRC-CRAWL,page_observation,HTTP 200; title=Why Chocolate Makes the Perfect Christmas Gift | Kakawa Chocolates; meta=present; H1=Why Chocolate Makes the Perfect Christmas Gift; internal_links=40,https://kakawachocolates.com.au/blogs/chocolates/the-perfect-christmas-gift,https://kakawachocolates.com.au/blogs/chocolates/the-perfect-christmas-gift,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0254,SRC-CRAWL,page_observation,HTTP 200; title=The Perfect Gift Boxes for Every Occasion – Kakawa Chocolates; meta=present; H1=The Perfect Gift Boxes for Every Occasion; internal_links=40,https://kakawachocolates.com.au/blogs/chocolates/the-perfect-gift-boxes,https://kakawachocolates.com.au/blogs/chocolates/the-perfect-gift-boxes,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0255,SRC-CRAWL,page_observation,HTTP 200; title=Personalised Wedding & Custom Favours | Kakawa Chocolates; meta=present; H1=Personalised Wedding Chocolates | Custom Wedding Favours – Kakawa Chocolates; internal_links=42,https://kakawachocolates.com.au/blogs/chocolates/wedding-chocolates,https://kakawachocolates.com.au/blogs/chocolates/wedding-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0256,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates; meta=present; H1=Blog; internal_links=49",https://kakawachocolates.com.au/blogs/chocolates?page=1,https://kakawachocolates.com.au/blogs/chocolates?page=1,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0257,SRC-CRAWL,page_observation,HTTP 200; title=Best Easter Chocolate for All Ages in Sydney | Kakawa Chocolates; meta=present; H1=“The best Easter chocolate for all age groups”; internal_links=39,https://kakawachocolates.com.au/blogs/in-the-media/the-best-easter-chocolate,https://kakawachocolates.com.au/blogs/in-the-media/the-best-easter-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0258,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9C9+of+Australia%E2%80%99s+Best+Chocolate+Shops%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2F9-of-australia-best-chocolate-shops,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=%E2%80%9C9+of+Australia%E2%80%99s+Best+Chocolate+Shops%E2%80%9D&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2F9-of-australia-best-chocolate-shops,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0259,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=Easter+eggs+%E2%80%93+Freaky+Easter+treats+are+the+flavour+of+the+month+%28+The+Sydney+Morning+Herald+%29&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Feaster-eggs-sydney-morning-herald,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=Easter+eggs+%E2%80%93+Freaky+Easter+treats+are+the+flavour+of+the+month+%28+The+Sydney+Morning+Herald+%29&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Feaster-eggs-sydney-morning-herald,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0260,SRC-CRAWL,page_observation,"HTTP 200; title=Media Features & Press Coverage | Kakawa Chocolates – Tagged ""easter chocolates""; meta=present; H1=In The Media; internal_links=37",https://kakawachocolates.com.au/blogs/in-the-media/tagged/easter-chocolates,https://kakawachocolates.com.au/blogs/in-the-media/tagged/easter-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0261,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=Kakawa+Featured+Twice+in+Broadsheet%E2%80%99s+2025+Easter+Guides&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fkakawa-featured-twice-in-broadsheet-s-2025-easter-guides,https://kakawachocolates.com.au/blogs/in-the-media/twitter.com/intent/tweet?text=Kakawa+Featured+Twice+in+Broadsheet%E2%80%99s+2025+Easter+Guides&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fin-the-media%2Fkakawa-featured-twice-in-broadsheet-s-2025-easter-guides,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0262,SRC-CRAWL,page_observation,HTTP 200; title=Filled Chocolate Egg 3 Pack | Kakawa Chocolates; meta=present; H1=3 Pack Filled Chocolate Egg; internal_links=37,https://kakawachocolates.com.au/collections/easter/products/3-pack-filled-chocolate-egg,https://kakawachocolates.com.au/collections/easter/products/3-pack-filled-chocolate-egg,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
